longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,Price,Rooms_Per_Household,Bedrooms_Per_Room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,3.30142566191446,0.27884022208513265,False,False,True,False
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0,4.462025316455696,0.2520094562647754,False,False,True,False
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0,4.210416666666666,0.2612568035625928,False,False,True,False
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,3.9349736379613356,0.2268870031263957,False,False,True,False
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0,5.4907063197026025,0.2031144211238998,False,False,True,False
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0,4.310204081632653,0.21212121212121213,False,False,True,False
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0,3.6653061224489796,0.2717149220489978,False,False,True,False
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,4.865573770491803,0.23921832884097036,False,False,True,False
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,4.181818181818182,0.2702702702702703,False,False,True,False
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,111300.0,3.6556016597510372,0.2814982973893303,False,False,True,False
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,3.6592592592592594,0.23076923076923078,False,False,True,False
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,102300.0,4.036363636363636,0.26632882882882886,False,False,True,False
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0,3.38989898989899,0.3063170441001192,False,False,True,False
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0,4.1653944020356235,0.28283445326817347,False,False,True,False
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,4.733333333333333,0.2211267605633803,False,False,True,False
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,4.313868613138686,0.2927241962774958,False,False,True,False
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,5.0,0.20536912751677852,False,False,True,False
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,4.703933747412008,0.21919014084507044,False,False,True,False
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,3.4858757062146895,0.3038897893030794,False,False,True,False
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,3.6714801444043323,0.3225172074729597,False,False,True,False
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,3.543726235741445,0.27253218884120173,False,False,True,False
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0,5.007448789571694,0.2220156191892897,False,False,True,False
-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,102000.0,4.536656891495602,0.2682611506140918,False,False,True,False
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0,5.4373522458628845,0.19260869565217392,False,False,True,False
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,121600.0,4.659574468085107,0.22773972602739725,False,False,True,False
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0,4.939153439153439,0.2158543117300482,False,False,True,False
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,121400.0,5.020661157024794,0.20658436213991768,False,False,True,False
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0,4.399491094147582,0.23944476576055523,False,False,True,False
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,160000.0,6.107142857142857,0.17543859649122806,False,False,True,False
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,143900.0,5.105882352941176,0.19723502304147467,False,False,True,False
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0,5.585131894484412,0.1910691283812795,False,False,True,False
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0,6.645333333333333,0.16653290529695025,False,False,True,False
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0,5.956639566395664,0.18061874431301184,False,False,True,False
-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,225000.0,3.021276595744681,0.21830985915492956,False,False,True,False
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0,5.660287081339713,0.17328825021132713,False,False,True,False
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,5.631578947368421,0.18037383177570093,False,False,True,False
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,5.400611620795107,0.18799546998867497,False,False,True,False
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,5.820754716981132,0.1539708265802269,False,False,True,False
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,6.593457943925234,0.16513111268603828,False,False,True,False
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,6.410334346504559,0.18349928876244664,False,False,True,False
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,4.80078125,0.19772172497965826,False,False,True,False
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,4.746268656716418,0.22746331236897274,False,False,True,False
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,6.176691729323308,0.1594643944004869,False,False,True,False
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,6.948717948717949,0.14391143911439114,False,False,True,False
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,7.064024390243903,0.14501510574018128,False,False,True,False
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,7.589506172839506,0.12891419276128507,False,False,True,False
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,5.707865168539326,0.17060367454068243,False,False,True,False
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,4.731152204836415,0.2242934455802766,False,False,True,False
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,4.877149877149877,0.2216624685138539,False,False,True,False
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,5.78169014084507,0.1961023142509135,False,False,True,False
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,4.933701657458563,0.19820828667413215,False,False,True,False
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,144000.0,5.396694214876033,0.19601837672281777,False,False,True,False
-122.16,37.77,47.0,1256.0,435.0,570.0,218.0,4.375,161900.0,5.761467889908257,0.3463375796178344,False,False,True,False
-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,5.427777777777778,0.1985670419651996,False,False,True,False
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,6.052083333333333,0.17082616179001722,False,False,True,False
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,5.0094936708860756,0.2204674668351232,False,False,True,False
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,5.0062111801242235,0.21215880893300249,False,False,True,False
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,5.3628318584070795,0.2198844884488449,False,False,True,False
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,4.490140845070423,0.2302383939774153,False,False,True,False
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,5.544502617801047,0.19499527856468366,False,False,True,False
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,4.921875,0.2273015873015873,False,False,True,False
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,4.983050847457627,0.22505668934240364,False,False,True,False
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,4.82520325203252,0.21988205560235888,False,False,True,False
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,4.569696969696969,0.23209549071618038,False,False,True,False
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,5.117516629711751,0.19584055459272098,False,False,True,False
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,5.789808917197452,0.25962596259625964,False,False,True,False
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,4.402985074626866,0.21779661016949153,False,False,True,False
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,5.498637602179836,0.20218037661050545,False,False,True,False
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,5.08550185873606,0.20614035087719298,False,False,True,False
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,4.953068592057762,0.19934402332361517,False,False,True,False
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,4.810502283105023,0.2235405790223066,False,False,True,False
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,4.775956284153006,0.20709382151029748,False,False,True,False
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,5.782857142857143,0.19318181818181818,False,False,True,False
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,4.0,0.23207885304659498,False,False,True,False
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,4.484581497797357,0.2504911591355599,False,False,True,False
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,5.306590257879656,0.21220302375809935,False,False,True,False
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,5.7924528301886795,0.2247557003257329,False,False,True,False
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,4.198312236286919,0.23919597989949748,False,False,True,False
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,4.556390977443609,0.21782178217821782,False,False,True,False
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,4.017991004497751,0.2746268656716418,False,False,True,False
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,4.253561253561253,0.2478231748158071,False,False,True,False
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,4.244230769230769,0.2560036248300861,False,False,True,False
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,5.283950617283951,0.2207943925233645,False,False,True,False
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,4.267326732673268,0.2296983758700696,False,False,True,False
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,5.327044025157233,0.2502951593860685,False,False,True,False
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,4.3983739837398375,0.2846580406654344,False,False,True,False
-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,79700.0,4.368852459016393,0.2373358348968105,False,False,True,False
-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,83400.0,4.561290322580645,0.2079207920792079,False,False,True,False
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,5.32404181184669,0.19044502617801048,False,False,True,False
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,80000.0,4.590909090909091,0.23652365236523654,False,False,True,False
-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,76400.0,4.8807017543859645,0.21063982746225737,False,False,True,False
-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,79700.0,4.029411764705882,0.21715328467153286,False,False,True,False
-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,82400.0,5.223076923076923,0.21453117329405988,False,False,True,False
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0,3.896135265700483,0.2758834469931804,False,False,True,False
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,97200.0,3.3795620437956204,0.2894168466522678,False,False,True,False
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,4.569832402234637,0.23594132029339854,False,False,True,False
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0,4.319648093841642,0.25186693822131706,False,False,True,False
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,4.623853211009174,0.25,False,False,True,False
-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,4.56,0.2202729044834308,False,False,True,False
-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,84200.0,4.320224719101123,0.23797139141742524,False,False,True,False
-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0,5.940677966101695,0.185924869234427,False,False,True,False
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,80700.0,4.125,0.23030303030303031,False,False,True,False
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,87100.0,4.825641025641025,0.2316684378320935,False,False,True,False
-122.17,37.75,38.0,992.0,435.0,732.0,259.0,1.6196,85100.0,3.83011583011583,0.43850806451612906,False,False,True,False
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,82000.0,3.8076923076923075,0.2636363636363636,False,False,True,False
-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,82800.0,7.506666666666667,0.23357015985790408,False,False,True,False
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,84600.0,4.863849765258216,0.2249034749034749,False,False,True,False
-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,82100.0,6.307228915662651,0.2043935052531041,False,False,True,False
-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,89300.0,4.475524475524476,0.23984375,False,False,True,False
-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,98300.0,5.186274509803922,0.20163831127914303,False,False,True,False
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,92300.0,5.465217391304348,0.21559268098647574,False,False,True,False
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,88800.0,4.7952755905511815,0.20361247947454844,False,False,True,False
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,90000.0,5.017191977077364,0.22272986864648772,False,False,True,False
-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,95500.0,4.75,0.22357546759460636,False,False,True,False
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,91700.0,5.097510373443983,0.25396825396825395,False,False,True,False
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,100400.0,5.394594594594595,0.21142284569138275,False,False,True,False
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,94800.0,4.926900584795321,0.20356083086053411,False,False,True,False
-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,164300.0,6.049668874172186,0.16803503010399562,False,False,True,False
-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,155500.0,5.358381502890174,0.20640057533261416,False,False,True,False
-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,196900.0,6.7518518518518515,0.1568842567196928,False,False,True,False
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,279100.0,6.27887323943662,0.16375056078959174,False,False,True,False
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,252800.0,7.170616113744076,0.15267680105750164,False,False,True,False
-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,275400.0,6.127579737335835,0.15033680342927128,False,False,True,False
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,250000.0,8.26027397260274,0.14427860696517414,False,False,True,False
-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,195500.0,6.330275229357798,0.15217391304347827,False,False,True,False
-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,255900.0,6.603960396039604,0.14992503748125938,False,False,True,False
-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,311100.0,8.28,0.13043478260869565,False,False,True,False
-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,330000.0,8.258064516129032,0.12109375,False,False,True,False
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,248900.0,6.790123456790123,0.15136363636363637,False,False,True,False
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,142900.0,6.194805194805195,0.16876310272536688,False,False,True,False
-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,126300.0,5.666666666666667,0.17716262975778546,False,False,True,False
-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,3.225,135800.0,5.854984894259819,0.20588235294117646,False,False,True,False
-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,130600.0,4.481675392670157,0.20794392523364486,False,False,True,False
-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,107900.0,4.637305699481865,0.2536312849162011,False,False,True,False
-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568,111100.0,4.57037037037037,0.21231766612641814,False,False,True,False
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,122000.0,5.084558823529412,0.19884309472161968,False,False,True,False
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,118000.0,4.698581560283688,0.2090566037735849,False,False,True,False
-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,95200.0,4.7011494252873565,0.2396088019559902,False,False,True,False
-122.16,37.75,35.0,667.0,140.0,406.0,133.0,3.8047,94300.0,5.015037593984962,0.2098950524737631,False,False,True,False
-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,92500.0,4.367857142857143,0.22976287816843827,False,False,True,False
-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,91800.0,5.324324324324325,0.20812182741116753,False,False,True,False
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,109400.0,5.2,0.19556714471968709,False,False,True,False
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,129500.0,4.876777251184834,0.17589893100097181,False,False,True,False
-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458,143400.0,5.354166666666667,0.19066147859922178,False,False,True,False
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,98200.0,4.963855421686747,0.27063106796116504,False,False,True,False
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,103100.0,5.102325581395349,0.2178669097538742,False,False,True,False
-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,3.3333,276800.0,5.436440677966102,0.18550272798129383,False,False,True,False
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,270900.0,5.608391608391608,0.1639650872817955,False,False,True,False
-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,246200.0,5.962864721485412,0.18772241992882563,False,False,True,False
-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,224200.0,4.445972495088409,0.23066725585505965,False,False,True,False
-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,229100.0,4.819018404907975,0.22215149586250796,False,False,True,False
-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,211600.0,4.053333333333334,0.2644736842105263,False,False,True,False
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,206300.0,3.902173913043478,0.2720519962859796,False,False,True,False
-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,221300.0,4.538181818181818,0.2267628205128205,False,False,True,False
-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,4.5268,207400.0,5.045112781954887,0.21684053651266766,False,False,True,False
-122.29,37.89,52.0,3171.0,698.0,1498.0,696.0,3.1795,218200.0,4.556034482758621,0.22011983601387575,False,False,True,False
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,216700.0,5.334801762114537,0.21552436003303055,False,False,True,False
-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,270600.0,6.398692810457517,0.1787538304392237,False,False,True,False
-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,261400.0,6.115902964959568,0.16747465843984133,False,False,True,False
-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,261300.0,5.520958083832335,0.18004338394793926,False,False,True,False
-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,232200.0,5.148936170212766,0.19329660238751148,False,False,True,False
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,375400.0,6.4453125,0.16606060606060605,False,False,True,False
-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,6.174,358800.0,7.639830508474576,0.13311148086522462,False,False,True,False
-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,417500.0,8.067193675889328,0.13228809407153355,False,False,True,False
